Input_A         Input_B         Label
0.110023429593  0.755769122530  1
0.203819384954  1.011932998700  0
0.662127970322  0.537398029981  1
0.922053022927  0.111370918555  1
0.874500596794  0.360572216974  0
-0.66866385592  -0.45720770050  1
0.639596184973  -0.83703947403  0
0.773196435805  -0.07704264484  1
0.330872756091  -0.82275272472  1
-0.70316869026  -0.20982691915  1
-0.92565594408  0.332573624748  0
1.009228609240  -0.23124272645  0
0.735549482446  0.724056492445  0
0.909009069575  -0.39959835839  0
-0.23809680509  0.684093913695  1
-0.84655714011  0.140472796988  1
0.011855680894  0.769759691415  1
-0.60394102332  -0.69455391229  1
-0.83934192952  -0.35429132875  0
-0.19141019987  0.965445779520  0
0.510352474935  -0.69103160168  0
0.978931159421  -0.15425180241  0
0.076856629458  1.000579554110  0
-0.16273836933  0.775128442331  1
-0.95511105406  -0.05026483508  0
-0.94772099912  0.110666754225  0
-0.61377809146  0.835576589062  0
0.506931282745  0.478331419017  1
0.213536647027  -0.81790349196  1
-0.19299597641  -1.04991591892  0
0.232625266795  0.935024301221  0
-0.64675129319  0.579150663702  1
-0.82322782322  -0.17151601059  1
0.711514708076  0.304076794179  1
0.284254330506  -0.88311890425  0
0.804750576501  -0.26908584035  1
0.867850898528  0.444306945682  0
-0.45153278922  -0.81107463736  0
0.066027029910  -1.02449971447  0
-0.56489316310  0.800508645304  0
-0.70563525783  0.561772375158  0
-0.56951900277  0.722664524461  0
-0.40999947793  -0.87904023969  0
-0.83457861041  0.108066717169  1
0.504492599556  -0.62912921289  1
0.860148791988  0.623878269262  0
0.370185487410  -0.71603371453  1
0.640067262113  -0.83063549872  0
-0.79238942608  -0.52003048125  0
-0.49754818744  0.782639763713  0
0.169263330412  0.734829152096  1
0.007962336251  0.761128826410  1
0.969177424748  -0.05886213067  0
0.799837856823  -0.29187115330  1
-0.22076715827  -0.75875876803  1
-0.54410553564  -0.80865264036  0
0.323665703437  0.683967651472  1
0.773999035560  -0.61616574853  0
-0.38799721600  0.965529754564  0
0.767193012963  0.629089669793  0
-0.68257933235  -0.26075836627  1
-0.38843996608  -0.84365053203  0
0.773758680919  -0.51806208436  0
-0.61062363778  0.841495324922  0
-0.12330238200  -0.99278134731  0
0.814808858103  0.114367164912  1
-1.07828666433  0.288807351643  0
0.100725272018  -1.03911600483  0
-0.67248741412  -0.44470344191  1
-0.98981478148  0.105446436438  0
-0.57345799569  -0.79390068929  0
-0.72307732522  0.481542918139  1
0.469617736995  0.586875414389  1
-0.74301720418  -0.04016696782  1
-0.72339913999  -0.39431067723  1
0.961644915690  -0.22793157898  0
0.551579626423  -0.58647954443  1
-0.16182277273  0.825473416072  1
0.529837046908  0.621155531005  1
0.675659878113  0.450153222577  1
-0.19657985768  -0.72918070809  1
0.098254511274  -0.75314267512  1
-0.96008846242  0.228604907408  0
0.654606321881  0.393813182259  1
0.784699267110  0.344695299978  1
-0.71414336660  0.310158149551  1
0.894536686095  -0.38300799537  0
0.782700085340  -0.07205205635  1
-0.81261576497  -0.15023229094  1
-0.73990610840  -0.44046361458  1
-0.53065981757  0.658527431879  1
-0.40327766168  0.718030403469  1
0.379829846026  0.766671954828  1
0.430318665842  0.652717337375  1
0.975280797317  0.464436598197  0
-0.40436625677  -0.60441000673  1
-0.22673795033  -0.78557346837  1
-0.40144663142  -0.68565773652  1
0.885363181765  -0.21538075106  1
0.626873538653  -0.39566390676  1
0.464630421270  -0.63798823727  1
-0.27414288324  0.912294398182  0
0.740629468873  -0.36250867443  1
-0.88542051894  -0.54191663601  0
-0.01253839206  -1.02373778157  0
-0.83337846639  0.146964380533  1
-0.01530599407  1.020106217834  0
0.380292831993  0.956465149023  0
-0.76552192631  -0.13683448696  1
0.789762805228  0.095122448279  1
0.918015803788  0.533025715864  0
0.773101103484  0.027160711858  1
0.698731924386  0.661104622573  0
0.160445613471  -0.83843252722  1
0.436689829263  0.655519116212  1
0.793196338333  0.627070843831  0
-0.36764573390  0.706629300337  1
-0.88419744499  -0.05062385053  1
-0.45252460946  0.851556221011  0
0.660846305907  0.720214047326  0
0.137903658715  0.760535780451  1
-0.14542626413  1.002773201534  0
-0.88799429529  0.377243590256  0
0.300404236023  0.944203943279  0
-0.38464868442  -0.69535952685  1
0.288178431538  -0.69018939182  1
-0.35966710592  0.841763516545  0
0.311563919782  0.672065714934  1
0.193074851100  -0.92353352384  0
0.010244748663  0.758325671064  1
-0.65044865787  -0.79001220535  0
-0.76345869226  -0.01147087177  1
-0.75331816291  -0.41691350736  1
0.444415546535  -0.80760357793  0
-0.79535763925  0.665484891382  0
0.429528122299  0.898735076522  0
0.103495344276  0.763402677281  1
1.020260657340  -0.07213576185  0
-0.71824773386  -0.66299565715  0
-0.34680961586  -1.04219321881  0
-0.23492139642  0.699431620867  1
-0.01854076862  -0.82915402859  1
-0.24588108908  0.668612218083  1
-0.70086322345  0.399528369991  1
-0.79815377740  -0.69345462264  0
-0.54897046612  -0.56071763391  1
0.517262173841  0.796119282211  0
-0.73390252291  0.159873474245  1
0.908923252523  -0.50462614241  0
-0.55064743735  0.548010507535  1
0.794191678354  -0.31678058157  1
-0.65095670966  -0.73624730594  0
0.826512537148  0.227295377236  1
-0.80050813932  0.641586375394  0
0.691491362988  0.301834336174  1
-1.10217651123  -0.01737303455  0
-0.09344738898  -0.92000067013  0
0.490733952414  0.834177948806  0
-0.49696145047  0.825056405484  0
0.718244527716  0.388715903037  1
-0.12922878128  -0.79812030887  1
1.012269685200  0.044910607201  0
0.523910410298  -0.79720912573  0
-0.66764166668  0.456336028016  1
0.508714211080  -0.71255190512  1
-1.00868464883  -0.34717017276  0
0.892230126343  0.486445670729  0
0.250960572203  0.791460570959  1
-0.74997799394  0.158773071498  1
0.688505383695  -0.72219636559  0
0.649926801982  0.560455674056  1
1.006824348950  0.243371496985  0
0.895528908150  -0.61313784723  0
0.353575137994  0.950452217838  0
-0.60194696115  -0.67587900374  0
-0.97003544835  -0.12609130605  0
-0.42694981541  0.540182335509  1
-0.89938065333  -0.45462561427  0
-0.56885446999  -0.75443163055  0
0.585259023482  -0.41959181697  1
-0.34409119156  -0.75292435436  1
-0.76856621936  -0.49920210985  0
0.148136525888  -0.78272172203  1
-0.15611442386  -1.01618829557  0
0.671535202627  -0.47690829904  1
0.839987843562  -0.61650109607  0
0.912590078392  0.394457375357  0
0.697157243450  -0.46252949317  1
0.181911549147  -0.76454151399  1
0.761011312894  0.095949280302  1
-0.65319698462  -0.55720115914  1
-0.73061746348  0.477765334494  1
-0.47376667397  -0.88157236509  0
0.402779519896  -0.82095424149  0
0.561486729245  -0.57342318763  1
0.907660397943  -0.58024405206  0
-0.80050764734  0.213352224278  1
