Input_A            Input_B            Label
0.185872557346525  0.567645715301291  0
0.284770005578376  0.458145376240974  1
0.150041107877389  0.453290078176759  0
0.638036522046149  0.329524624417077  1
0.125934731854359  0.550300640129279  0
0.166464187716999  0.419816200865374  1
0.547470416724505  0.263535311275099  1
0.375753328604949  0.563583141495753  1
0.415273597565861  0.347759831340554  1
0.382347902722197  0.222930022755573  1
0.255260089152012  0.423860456768629  1
0.386691437752741  0.200981321457421  1
0.231481536261434  0.373080303194094  1
0.171773383639811  0.178632239692453  0
0.238704153711792  0.544639885812218  1
0.295522242629006  0.549355592164107  1
0.371772586052267  0.580335756015484  1
0.617397114540016  0.587913749082441  0
0.494464078202965  0.262169347641719  1
0.611811601217844  0.603069274858823  0
0.137944742898229  0.363250499398117  0
0.340318076243722  0.596033063135561  1
0.188319676612397  0.444352164020086  1
0.143330174635788  0.406692798754551  0
0.290542075401884  0.589813063431241  1
0.065086220600478  0.343727382094072  0
0.608277468173034  0.452784471503011  1
0.184416779785702  0.517665510771726  1
0.343472476805794  0.426794223851852  1
0.218237419709771  0.569996827669265  1
0.744663399630232  0.546570483438378  1
0.434998017337283  0.567856397859814  1
0.579751069730495  0.605212657414364  0
0.487682438977831  0.673312003550014  0
0.395524452706471  0.401146500038936  1
0.187061803326975  0.462713697225775  1
0.483802677766077  0.546897822217223  1
0.691691432345648  0.415027355545197  1
0.439754996995227  0.372781003953939  1
0.443700921039504  0.492764032055088  1
0.391102216942822  0.494379280322189  1
0.073621089054039  0.317454270640649  0
0.642267386338217  0.549634407115158  0
0.339509302371488  0.665385155804249  0
0.217327918995033  0.429356966892458  1
0.661128514384210  0.544327110154572  0
0.730505292125581  0.751185831220796  0
0.336520366615677  0.533132320277557  1
0.314599722929185  0.648822919302380  0
0.262815998364609  0.535016626997539  1
0.496402468825085  0.365325121433015  1
0.294282129101217  0.613919263842754  1
0.488041737074197  0.610832329564415  0
0.191898180021961  0.782041871439979  0
0.678130682356868  0.537303529216493  0
0.699360156967237  0.343692073367899  1
0.306171006130718  0.452049837813493  1
0.455228696223868  0.489288594215802  1
0.158458393105841  0.518387061089405  1
0.582099514745833  0.485971027377901  1
0.377714868632692  0.443571363798634  1
0.214375368886653  0.666741718360665  0
0.012520854116208  0.662431224980643  0
0.532443751082547  0.345719280546294  1
0.814952757250424  0.550088860711323  1
0.650374862259001  0.555450013273306  0
0.477581688063969  0.549768454319392  1
0.512354528953985  0.466188499782383  1
0.241048745325229  0.573733275663036  1
0.720878683845167  0.261892655776282  1
0.391114342750221  0.409594358951365  1
0.111927140677257  0.335258182760164  0
0.578609290902156  0.749905503979216  0
0.196779789910107  0.525179953088861  1
0.355241878906987  0.321595134196293  0
0.402668888142536  0.413435032761744  1
0.133166113712124  0.495332222521401  0
