Input_A          Input_B          Label
-0.470680718301  -1.905835436960  1
0.9952553595720  1.4019246363100  0
-0.903484238413  -1.233058043620  1
-1.775876322450  -0.436802254656  1
1.3563494010000  0.5395259340720  0
-1.523291276850  -0.130726098431  1
-0.948509423135  -1.191648136130  1
1.2031859143200  0.7386249299650  0
1.1716854353300  0.9055105325930  0
-0.699992649302  -1.022686011270  1
0.8910828099040  0.9931434257470  0
-1.105656568760  -1.180884829720  1
0.9373057969120  1.8041560044800  0
-1.273226531880  -1.380125146520  1
1.4509924414200  0.7726546212530  0
0.6704035840430  1.5282263370500  0
1.4839239944300  1.5080098927000  0
-0.484677535537  -0.659274596854  1
-0.816917609462  -1.073307236700  1
-0.252829661757  -0.171824879967  1
-1.060415543080  -0.822824859763  1
0.6153584302610  0.2701981850990  0
0.6420747478000  0.3034024181110  0
-1.469957422320  0.0455996352457  1
0.5750681486780  1.0949489046200  0
-1.385116406610  -0.967973268338  1
-1.275722959420  -1.300661054350  1
1.1683407987600  0.5154355733350  0
0.0519073384173  0.2556956845800  0
-0.023173622401  1.0643227364000  0
-0.905809192224  -0.955266002471  1
0.6293772394960  1.7020433543200  0
-1.262021502860  -1.226092037760  1
-1.424893895880  -1.599801380110  1
0.8069709417360  0.9854944615590  0
0.8217246480510  1.1873466724900  0
1.3355100290700  1.1067572850900  0
-1.127294433520  -0.826514810918  1
1.1237448672500  0.7690458108970  0
1.1511936443700  0.6984453860840  0
0.7922245139770  0.7777078782610  0
-0.924825045590  -1.180181782920  1
-1.012639466800  -0.906348844996  1
-0.623371511691  -0.786654418898  1
0.5916389546960  0.4346335844810  0
-1.098153290840  -0.695079156783  1
-1.109236742350  -1.213933608110  1
1.3450320330100  0.9959872391650  0
-1.105348232650  -0.477429927560  1
0.8782907696090  0.3288839016950  0
1.0306100271000  0.8811183335750  0
-0.044921081918  1.4565000760600  0
-1.372195769350  -0.869001106280  1
-0.797523635064  -0.335194203779  1
-1.422646625730  -0.443219978282  1
-0.316670610478  -1.388399779330  1
1.1210454247700  1.2095088272600  0
1.0200037423600  1.2680862377400  0
0.5079283847360  1.2284312554500  0
0.6531457901300  1.1534333033900  0
1.7863122290000  1.5573623331900  0
-1.364195655220  -1.087878514180  1
-1.327106119750  -0.794496147385  1
-0.961953027201  -0.526132581918  1
-1.356860479070  -0.079703998837  1
-0.973376486006  -0.804014095481  1
0.7062811712300  0.7085981285960  0
1.2909475126300  0.6525077062480  0
0.9230136072150  0.6515249397190  0
-0.223808531791  -0.782705148285  1
0.7095146029360  1.0891582183300  0
-1.096445060940  -0.905455785072  1
-1.354960374250  -0.267474558693  1
0.7695170454570  0.0318822283650  0
-1.151296609900  -1.138328266650  1
0.7390124634160  0.5126792093680  0
-0.873430478169  -0.758666137083  1
1.2339878951400  1.0610706291200  0
-0.754128030381  -0.591443554241  1
-0.950111709919  -0.581469608191  1
-0.898988053587  -1.376255465080  1
-0.774175513043  -1.076192305900  1
-1.155720548150  -1.189540212160  1
1.5829198818600  0.2438047378500  0
-1.778492154280  -0.797987286451  1
0.6892130105620  1.5760667475300  0
1.2721282995000  1.2542049426700  0
-1.304734885340  -1.132646759280  1
-1.365991444210  -1.191585665580  1
1.1831760572400  1.2220617641300  0
1.4429698403100  1.0363748357900  0
-1.700526171970  -0.748442355691  1
1.3719875035900  0.3722917579190  0
0.7885060695510  1.1828007485200  0
0.8453386712840  1.3463958168100  0
0.7145824059610  0.6675385844580  0
-1.114377859470  -1.891374800260  1
-0.360186549421  -0.810371692086  1
-1.096494130510  -1.379148872130  1
-0.840718044775  -0.943344610658  1
1.7683137047400  1.2985732153000  0
1.1325142600800  1.5398968858000  0
-0.148501483408  -0.436158128493  1
0.5910052087820  0.8388692302350  0
-0.079730194916  -0.772201013197  1
-1.106772333160  -0.655086380953  1
1.0279506755300  1.0986696439900  0
-0.886999254348  -1.535255772000  1
1.0747918056600  0.8433099004460  0
-1.433292878340  -0.716639402619  1
-1.190198486920  -0.957438955295  1
1.0430628886000  0.7573819498660  0
0.4669561169270  1.4298490760400  0
-0.822083976768  -0.948587333338  1
0.6323033211670  0.6644693245470  0
-1.045660056250  -0.837679022988  1
-0.496126658094  -0.614027689635  1
0.5790977041720  1.5746411143200  0
1.6676101238100  0.8245721056660  0
0.3737370824740  0.7749839247700  0
0.5144596377730  0.8117476275140  0
0.5103418863230  0.2796640346000  0
-0.594383059907  -1.454003087200  1
-1.173778375270  -1.351841143840  1
1.1414428408300  1.2808440685900  0
-1.279045558250  -0.465740215072  1
0.7841034217910  1.1907940041600  0
0.3832017888500  0.6117056350960  0
-0.404236127527  -0.494299886794  1
-1.555149630960  -0.918059432183  1
-0.564184381380  -0.175647304129  1
0.0562324770465  0.9201828178660  0
1.3033452580100  0.7357902689100  0
-0.115078924294  -0.970427726951  1
0.5745950207790  1.1331530862400  0
0.8964532351540  0.7673412599770  0
1.1707944340600  0.3745040617080  0
-0.162859248723  -1.054788718450  1
1.5226878899700  0.8237785719210  0
-1.286545829840  -1.041303488340  1
-1.366773756050  -1.390325442550  1
0.4529903579940  0.9878879792500  0
1.2894566021200  1.2760007411200  0
-0.948393810064  -0.749169634474  1
-0.736664294587  -1.631786334170  1
1.0240244851100  0.9097904023840  0
-1.441750537890  -1.359502070050  1
0.6451582278460  0.6088255070590  0
-1.022040397170  -1.454370315140  1
-0.817088540498  -0.953720549805  1
1.2567271265000  0.8673357773200  0
-0.272562175434  -1.632612399280  1
-0.948534278482  -0.938522277887  1
-1.200242739850  -0.951341988043  1
0.6556970406270  1.2240581172100  0
-1.247732937380  -1.290683252720  1
-1.309745363580  -0.778825402771  1
0.9869343443360  0.6283975191060  0
-1.500601500160  -2.179737399260  1
1.4006173770000  0.7987650434560  0
-1.546652944400  -0.819439307043  1
-0.511337833311  -0.798520284664  1
1.8898638360600  0.7282398358010  0
0.8530049914070  1.4183650133000  0
0.8794598880480  1.1995165959700  0
-1.274193558480  -0.957427474106  1
1.3076090270400  1.4985738945500  0
1.2884777355600  1.3643930567600  0
-1.122625321800  -1.064897065890  1
-1.597836585550  -1.044357631730  1
1.0003761111100  1.5375239174500  0
-1.256112201590  -0.701610479749  1
-0.478794767696  -1.563760944350  1
-0.057763796169  0.9388056786610  0
1.5398904558500  1.5401198936100  0
1.2501712626000  1.4091489537200  0
-0.746146335766  -0.950337193556  1
-1.456414631760  -1.200310760350  1
0.9457111439050  1.5720167223800  0
-1.290766555320  -0.927865954922  1
0.8417196990660  0.8842256400220  0
1.4160716983600  0.5668310977330  0
-0.958554325640  -1.598287422630  1
-1.369211732840  -0.719784925345  1
0.7730180515980  0.8509433789150  0
-0.966478773582  -1.748935558680  1
-0.856497746895  -1.155297977440  1
0.4771878996120  1.1145398988100  0
0.0988811012792  0.5332671134940  0
-0.750565222607  -0.404317629205  1
1.1598375813700  0.9393700785010  0
0.2620849535590  1.8274831405000  0
-0.652233248386  -1.020266979260  1
-1.144453037790  -0.774390190569  1
-0.839716025670  -1.050428673440  1
0.6612590194690  1.2413128520200  0
1.0472439014800  0.7005873806030  0
0.9906026717230  0.0783064484811  0
-1.249018825170  -0.625484273867  1
-1.611672242710  -1.620685996780  1
1.6538944818400  1.3956033207700  0
-0.939469629210  -1.216869266260  1
-0.857493522625  -1.004046127620  1
1.0205264403700  0.5369122134750  0
-1.390135933970  -1.446696841000  1
-0.395037402631  -0.789402751816  1
0.8599565373000  1.0871828065900  0
-1.145922612870  -0.947559305368  1
0.8251879342500  1.1389955240700  0
-1.215665562050  -1.574958241690  1
-1.208083493790  -0.840763167464  1
1.4042947784000  1.7299500845400  0
-1.277935291990  -0.509450381670  1
-0.581126200945  -0.630420632870  1
-1.205825050750  -1.244750421400  1
-0.817405059268  -0.922084757841  1
1.3761957285600  0.7430252997980  0
-0.745487615590  -1.463057663400  1
0.6102487493990  0.7461162979160  0
0.5325463706700  0.6699920112680  0
1.5576288904700  0.5693032223840  0
0.5719036369870  1.3216890791400  0
-1.704507069200  -1.364653251200  1
-0.781938322909  -0.839670693339  1
-1.366774029770  -1.033060053800  1
1.0178789505500  0.6408974736180  0
0.9540287181670  1.8014789449700  0
-0.891225487545  -0.507692258937  1
0.9538348144080  0.8597021570050  0
0.7691650787840  1.0496485102700  0
-1.475681000060  -0.962561020387  1
-0.433698731353  -0.773557786959  1
-1.102050239460  -0.658345073901  1
1.1099966533700  1.0915651515700  0
-1.634888723740  -1.293115532190  1
1.4381560240600  1.3923713909900  0
1.0118440609300  1.3181012623400  0
1.5054289025900  0.8978037775350  0
1.3411860129000  0.6176524590820  0
1.4879817459700  0.9009203535210  0
-0.745186826234  -1.215709834730  1
0.7510903099760  0.6315325567950  0
-0.884619276992  -1.173915396600  1
-1.068202501770  -1.463234906840  1
1.0371631507000  1.1126984611300  0
1.5411667340700  1.3545717362400  0
0.9181169362060  1.1915773352200  0
-1.363249829300  -0.395084242962  1
1.0003829476300  1.0261012723400  0
-0.480951004166  -1.674773364460  1
0.8331742367090  0.9931971852700  0
-1.042173711210  -0.719828653235  1
-0.881082833125  -0.862083519507  1
0.8901723181730  0.9443431247510  0
-0.391702783828  -0.883862726707  1
-0.732691003234  -1.323814192980  1
-0.847975014132  -0.924402130617  1
0.9557770561740  1.4909547979400  0
0.8024882972100  1.4959919529100  0
-0.558160345235  -0.746304760005  1
1.5308778455100  0.6322953769020  0
-1.206751292650  -1.038254267080  1
-0.771269628542  -0.773157588284  1
0.9473689595150  1.3649656608200  0
-0.836777846838  -1.241258164470  1
0.2707492475350  -0.616186983221  1
0.6992315987780  0.9469562992280  0
-0.599141820737  -1.210165993720  1
-0.729482388431  -1.261342464840  1
0.4958317489400  1.1858299174000  0
0.6971293990240  1.2872343337900  0
-0.301106560361  -1.564098457550  1
-0.967369213827  -1.120933948550  1
0.8335071473000  0.9533011982950  0
-1.057650377940  -1.286565609700  1
-0.503370884371  -1.062703812860  1
1.0881947453100  0.9226395568400  0
0.4936262033230  1.0479308498600  0
0.4822903905160  0.6459279948880  0
1.5186431368000  1.1009100835500  0
-0.758517913622  -0.781727876523  1
-1.979638213690  -1.413579207030  1
-1.159241344170  -0.828238377011  1
-0.957575444190  0.5710112163170  1
1.1740621218300  0.7768781131460  0
2.2995775677700  0.5915089902580  0
1.4028757430300  0.4815115563550  0
0.8931130601890  1.1933351287500  0
1.3266827743600  1.1734438422600  0
-1.260918119180  -0.788468958318  1
-0.856882700266  -0.924540256107  1
0.9250013895590  0.8025760000620  0
-1.644336403750  -1.410648275780  1
0.6009927009160  1.3402364394900  0
0.8398669066450  1.1799521660600  0
1.2676633345900  0.3404060721990  0
0.3803574246860  1.0088738394600  0
1.0752842721700  1.8677845750800  0
0.7642049255190  1.6326800376800  0
0.1993450761360  0.8512629851440  0
